Sanger_Sample_ID,Pool,Original_well,Run,Lane,Tag,Replicate,Source_sample,Species,Conc_ng_ul,Note
GbS8815385,8010_55_e1,E9,33823,1,418,8010_55_e1_f16_1d5,8010_55_e1_f16_1d5,Anopheles_stephensi,0.72,"feed 16 - 24h 5 - 1st lysis, 0.72ng/ul"
GbS8815386,8010_55_e1,F9,33823,1,419,8010_55_e1_f16_1d6,8010_55_e1_f16_1d6,Anopheles_stephensi,1.29,"feed 16 - 24h 6 - 1st lysis, 1.29ng/ul"
GbS8815387,8010_55_e1,G9,33823,1,420,8010_55_e1_f16_1d7,8010_55_e1_f16_1d7,Anopheles_stephensi,0.75,"feed 16 - 24h 7 - 1st lysis, 0.75ng/ul"
GbS8815388,8010_55_e1,H9,33823,1,421,8010_55_e1_f16_1d8,8010_55_e1_f16_1d8,Anopheles_stephensi,0.99,"feed 16 - 24h 8 - 1st lysis, 0.99ng/ul"
GbS8815389,8010_55_e1,A10,33823,1,422,8010_55_e1_f16_1d9,8010_55_e1_f16_1d9,Anopheles_stephensi,1.03,"feed 16 - 24h 9 - 1st lysis, 1.03ng/ul"
GbS8815390,8010_55_e1,B10,33823,1,423,8010_55_e1_f16_1d10,8010_55_e1_f16_1d10,Anopheles_stephensi,1.4,"feed 16 - 24h 10 - 1st lysis, 1.40ng/ul"
GbS8815391,8010_55_e1,C10,33823,1,424,8010_55_e1_f16_1d11,8010_55_e1_f16_1d11,Anopheles_stephensi,1.29,"feed 16 - 24h 11 - 1st lysis, 1.29ng/ul"
GbS8815392,8010_55_e1,D10,33823,1,425,8010_55_e1_f16_1d12,8010_55_e1_f16_1d12,Anopheles_stephensi,1.65,"feed 16 - 24h 12 - 1st lysis, 1.65ng/ul"
GbS8815393,8010_55_e1,E10,33823,1,426,8010_55_e1_f16_1d13,8010_55_e1_f16_1d13,Anopheles_stephensi,1.52,"feed 16 - 24h 13 - 1st lysis, 1.52ng/ul"
GbS8815394,8010_55_e1,F10,33823,1,427,8010_55_e1_f16_1d14,8010_55_e1_f16_1d14,Anopheles_stephensi,1.51,"feed 16 - 24h 14 - 1st lysis, 1.51ng/ul"
GbS8815395,8010_55_e1,G10,33823,1,428,8010_55_e1_f16_1d15,8010_55_e1_f16_1d15,Anopheles_stephensi,1.81,"feed 16 - 24h 15 - 1st lysis, 1.81ng/ul"
GbS8815396,8010_55_e1,H10,33823,1,429,8010_55_e1_f16_1d16,8010_55_e1_f16_1d16,Anopheles_stephensi,1.49,"feed 16 - 24h 16 - 1st lysis, 1.49ng/ul"
GbS8815397,8010_55_e1,A11,33823,1,430,8010_55_e1_f16_9d1,8010_55_e1_f16_9d1,Anopheles_stephensi,0.52,"feed 16 - D9 1 - 1st lysis, 0.52ng/ul"
GbS8815398,8010_55_e1,B11,33823,1,431,8010_55_e1_f16_9d2,8010_55_e1_f16_9d2,Anopheles_stephensi,1.07,"feed 16 - D9 2 - 1st lysis, 1.07ng/ul"
GbS8815399,8010_55_e1,C11,33823,1,432,8010_55_e1_f16_9d3,8010_55_e1_f16_9d3,Anopheles_stephensi,0.83,"feed 16 - D9 3 - 1st lysis, 0.83ng/ul"
GbS8815400,8010_55_e1,D11,33823,1,433,8010_55_e1_f16_9d4,8010_55_e1_f16_9d4,Anopheles_stephensi,0.73,"feed 16 - D9 4 - 1st lysis, 0.73ng/ul"
GbS8815401,8010_55_e1,E11,33823,1,434,8010_55_e1_f16_9d5,8010_55_e1_f16_9d5,Anopheles_stephensi,0.99,"feed 16 - D9 5 - 1st lysis, 0.99ng/ul"
GbS8815402,8010_55_e1,F11,33823,1,435,8010_55_e1_f16_9d6,8010_55_e1_f16_9d6,Anopheles_stephensi,0.47,"feed 16 - D9 6 - 1st lysis, 0.47ng/ul"
GbS8815403,8010_55_e1,G11,33823,1,436,8010_55_e1_f16_9d7,8010_55_e1_f16_9d7,Anopheles_stephensi,0.65,"feed 16 - D9 7 - 1st lysis, 0.65ng/ul"
GbS8815404,8010_55_e1,H11,33823,1,437,8010_55_e1_f16_9d8,8010_55_e1_f16_9d8,Anopheles_stephensi,0.69,"feed 16 - D9 8 - 1st lysis, 0.69ng/ul"
GbS8815405,8010_55_e1,A12,33823,1,438,8010_55_e1_f16_9d9,8010_55_e1_f16_9d9,Anopheles_stephensi,0.95,"feed 16 - D9 9 - 1st lysis, 0.95ng/ul"
GbS8815406,8010_55_e1,B12,33823,1,439,8010_55_e1_f16_9d10,8010_55_e1_f16_9d10,Anopheles_stephensi,0.76,"feed 16 - D9 10 - 1st lysis, 0.76ng/ul"
GbS8815407,8010_55_e1,C12,33823,1,440,8010_55_e1_f16_9d11,8010_55_e1_f16_9d11,Anopheles_stephensi,0.56,"feed 16 - D9 11 - 1st lysis, 0.56ng/ul"
GbS8815408,8010_55_e1,D12,33823,1,441,8010_55_e1_f16_9d12,8010_55_e1_f16_9d12,Anopheles_stephensi,0.66,"feed 16 - D9 12 - 1st lysis, 0.66ng/ul"
GbS8815409,8010_55_e1,E12,33823,1,442,8010_55_e1_f16_9d13,8010_55_e1_f16_9d13,Anopheles_stephensi,0.94,"feed 16 - D9 13 - 1st lysis, 0.94ng/ul"
GbS8815410,8010_55_e1,F12,33823,1,443,8010_55_e1_f16_9d14,8010_55_e1_f16_9d14,Anopheles_stephensi,1.03,"feed 16 - D9 14 - 1st lysis, 1.03ng/ul"
GbS8815411,8010_55_e1,G12,33823,1,444,8010_55_e1_f16_9d15,8010_55_e1_f16_9d15,Anopheles_stephensi,1.01,"feed 16 - D9 15 - 1st lysis, 1.01ng/ul"
GbS8815412,8010_55_e1,H12,33823,1,445,8010_55_e1_f16_9d16,8010_55_e1_f16_9d16,Anopheles_stephensi,0.57,"feed 16 - D9 16 - 1st lysis, 0.57ng/ul"
GbS8815413,805_55_e1,A1,33823,1,446,805_55_e1_f15_un1,805_55_e1_f15_un1,Anopheles_stephensi,0.73,"stephensi (unfed 1) 2nd lysis, 0.73ng/ul"
GbS8815414,805_55_e1,B1,33823,1,447,805_55_e1_f15_un2,805_55_e1_f15_un2,Anopheles_stephensi,0.56,"stephensi (unfed 2) 2nd lysis, 0.56ng/ul"
GbS8815415,805_55_e1,C1,33823,1,448,805_55_e1_f15_un3,805_55_e1_f15_un3,Anopheles_stephensi,0.73,"stephensi (unfed 3) 2nd lysis, 0.73ng/ul"
GbS8815416,805_55_e1,D1,33823,1,449,805_55_e1_f15_un4,805_55_e1_f15_un4,Anopheles_stephensi,0.61,"stephensi (unfed 4) 2nd lysis, 0.61ng/ul"
GbS8815417,805_55_e1,E1,33823,1,450,805_55_e1_f15_un5,805_55_e1_f15_un5,Anopheles_stephensi,0.58,"stephensi (unfed 5) 2nd lysis, 0.58ng/ul"
GbS8815418,805_55_e1,F1,33823,1,451,805_55_e1_f15_un6,805_55_e1_f15_un6,Anopheles_stephensi,0.41,"stephensi (unfed 6) 2nd lysis, 0.41ng/ul"
GbS8815419,805_55_e1,G1,33823,1,452,805_55_e1_f15_un7,805_55_e1_f15_un7,Anopheles_stephensi,0.4,"stephensi (unfed 7) 2nd lysis, 0.40ng/ul"
GbS8815420,805_55_e1,H1,33823,1,453,805_55_e1_f15_un8,805_55_e1_f15_un8,Anopheles_stephensi,0.44,"stephensi (unfed 8) 2nd lysis, 0.44ng/ul"
GbS8815421,805_55_e1,A2,33823,1,454,805_55_e1_f15_1d1,805_55_e1_f15_1d1,Anopheles_stephensi,0.35,"feed 15 - 24h 1 - 2nd lysis, 0.35ng/ul"
GbS8815422,805_55_e1,B2,33823,1,455,805_55_e1_f15_1d2,805_55_e1_f15_1d2,Anopheles_stephensi,0.41,"feed 15 - 24h 2 - 2nd lysis, 0.41ng/ul"
GbS8815423,805_55_e1,C2,33823,1,456,805_55_e1_f15_1d3,805_55_e1_f15_1d3,Anopheles_stephensi,0.23,"feed 15 - 24h 3 - 2nd lysis, 0.23ng/ul"
GbS8815424,805_55_e1,D2,33823,1,457,805_55_e1_f15_1d4,805_55_e1_f15_1d4,Anopheles_stephensi,0.38,"feed 15 - 24h 4 - 2nd lysis, 0.38ng/ul"
GbS8815425,805_55_e1,E2,33823,1,458,805_55_e1_f15_1d5,805_55_e1_f15_1d5,Anopheles_stephensi,0.4,"feed 15 - 24h 5 - 2nd lysis, 0.40ng/ul"
GbS8815426,805_55_e1,F2,33823,1,459,805_55_e1_f15_1d6,805_55_e1_f15_1d6,Anopheles_stephensi,0.18,"feed 15 - 24h 6 - 2nd lysis, 0.18ng/ul"
GbS8815427,805_55_e1,G2,33823,1,460,805_55_e1_f15_1d7,805_55_e1_f15_1d7,Anopheles_stephensi,0.41,"feed 15 - 24h 7 - 2nd lysis, 0.41ng/ul"
GbS8815428,805_55_e1,H2,33823,1,461,805_55_e1_f15_1d8,805_55_e1_f15_1d8,Anopheles_stephensi,0.47,"feed 15 - 24h 8 - 2nd lysis, 0.47ng/ul"
GbS8815429,805_55_e1,A3,33823,1,462,805_55_e1_f15_1d9,805_55_e1_f15_1d9,Anopheles_stephensi,0.19,"feed 15 - 24h 9 - 2nd lysis, 0.19ng/ul"
GbS8815430,805_55_e1,B3,33823,1,463,805_55_e1_f15_1d10,805_55_e1_f15_1d10,Anopheles_stephensi,0.27,"feed 15 - 24h 10 - 2nd lysis, 0.27ng/ul"
GbS8815431,805_55_e1,C3,33823,1,464,805_55_e1_f15_1d11,805_55_e1_f15_1d11,Anopheles_stephensi,0.39,"feed 15 - 24h 11 - 2nd lysis, 0.39ng/ul"
GbS8815432,805_55_e1,D3,33823,1,465,805_55_e1_f15_1d12,805_55_e1_f15_1d12,Anopheles_stephensi,0.46,"feed 15 - 24h 12 - 2nd lysis, 0.46ng/ul"
GbS8815433,805_55_e1,E3,33823,1,466,805_55_e1_f15_1d13,805_55_e1_f15_1d13,Anopheles_stephensi,0.43,"feed 15 - 24h 13 - 2nd lysis, 0.43ng/ul"
GbS8815434,805_55_e1,F3,33823,1,467,805_55_e1_f15_1d14,805_55_e1_f15_1d14,Anopheles_stephensi,0.2,"feed 15 - 24h 14 - 2nd lysis, 0.20ng/ul"
GbS8815435,805_55_e1,G3,33823,1,468,805_55_e1_f15_1d15,805_55_e1_f15_1d15,Anopheles_stephensi,0.39,"feed 15 - 24h 15 - 2nd lysis, 0.39ng/ul"
GbS8815436,805_55_e1,H3,33823,1,469,805_55_e1_f15_1d16,805_55_e1_f15_1d16,Anopheles_stephensi,0.27,"feed 15 - 24h 16 - 2nd lysis, 0.27ng/ul"
GbS8815437,805_55_e1,A4,33823,1,470,805_55_e1_f15_8d1,805_55_e1_f15_8d1,Anopheles_stephensi,0.59,"feed 15 - D8 1 - 2nd lysis, 0.59ng/ul"
GbS8815438,805_55_e1,B4,33823,1,471,805_55_e1_f15_8d2,805_55_e1_f15_8d2,Anopheles_stephensi,0.33,"feed 15 - D8 2 - 2nd lysis, 0.33ng/ul"
GbS8815439,805_55_e1,C4,33823,1,472,805_55_e1_f15_8d3,805_55_e1_f15_8d3,Anopheles_stephensi,0.48,"feed 15 - D8 3 - 2nd lysis, 0.48ng/ul"
GbS8815440,805_55_e1,D4,33823,1,473,805_55_e1_f15_8d4,805_55_e1_f15_8d4,Anopheles_stephensi,0.48,"feed 15 - D8 4 - 2nd lysis, 0.48ng/ul"
GbS8815441,805_55_e1,E4,33823,1,474,805_55_e1_f15_8d5,805_55_e1_f15_8d5,Anopheles_stephensi,0.29,"feed 15 - D8 5 - 2nd lysis, 0.29ng/ul"
GbS8815442,805_55_e1,F4,33823,1,475,805_55_e1_f15_8d6,805_55_e1_f15_8d6,Anopheles_stephensi,0.51,"feed 15 - D8 6 - 2nd lysis, 0.51ng/ul"
GbS8815443,805_55_e1,G4,33823,1,476,805_55_e1_f15_8d7,805_55_e1_f15_8d7,Anopheles_stephensi,0.52,"feed 15 - D8 7 - 2nd lysis, 0.52ng/ul"
GbS8815444,805_55_e1,H4,33823,1,477,805_55_e1_f15_8d8,805_55_e1_f15_8d8,Anopheles_stephensi,0.27,"feed 15 - D8 8 - 2nd lysis, 0.27ng/ul"
GbS8815445,805_55_e1,A5,33823,1,478,805_55_e1_f15_8d9,805_55_e1_f15_8d9,Anopheles_stephensi,0.42,"feed 15 - D8 9 - 2nd lysis, 0.42ng/ul"
GbS8815446,805_55_e1,B5,33823,1,479,805_55_e1_f15_8d10,805_55_e1_f15_8d10,Anopheles_stephensi,0.39,"feed 15 - D8 10 - 2nd lysis, 0.39ng/ul"
GbS8815447,805_55_e1,C5,33823,1,480,805_55_e1_f15_8d11,805_55_e1_f15_8d11,Anopheles_stephensi,0.57,"feed 15 - D8 11 - 2nd lysis, 0.57ng/ul"
GbS8815448,805_55_e1,D5,33823,1,481,805_55_e1_f15_8d12,805_55_e1_f15_8d12,Anopheles_stephensi,0.64,"feed 15 - D8 12 - 2nd lysis, 0.64ng/ul"
GbS8815449,805_55_e1,E5,33823,1,482,805_55_e1_f15_8d13,805_55_e1_f15_8d13,Anopheles_stephensi,0.39,"feed 15 - D8 13 - 2nd lysis, 0.39ng/ul"
GbS8815450,805_55_e1,F5,33823,1,483,805_55_e1_f15_8d14,805_55_e1_f15_8d14,Anopheles_stephensi,0.33,"feed 15 - D8 14 - 2nd lysis, 0.33ng/ul"
GbS8815451,805_55_e1,G5,33823,1,484,805_55_e1_f15_8d15,805_55_e1_f15_8d15,Anopheles_stephensi,0.37,"feed 15 - D8 15 - 2nd lysis, 0.37ng/ul"
GbS8815452,805_55_e1,H5,33823,1,485,805_55_e1_f15_8d16,805_55_e1_f15_8d16,Anopheles_stephensi,0.72,"feed 15 - D8 16 - 2nd lysis, 0.72ng/ul"
GbS8815453,805_55_e1,A6,33823,1,486,805_55_e1_f15_13d1,805_55_e1_f15_13d1,Anopheles_stephensi,0.43,"feed 15 - D13 1 - 2nd lysis, 0.43ng/ul"
GbS8815454,805_55_e1,B6,33823,1,487,805_55_e1_f15_13d2,805_55_e1_f15_13d2,Anopheles_stephensi,0.22,"feed 15 - D13 2 - 2nd lysis, 0.22ng/ul"
GbS8815455,805_55_e1,C6,33823,1,488,805_55_e1_f15_13d3,805_55_e1_f15_13d3,Anopheles_stephensi,0.23,"feed 15 - D13 3 - 2nd lysis, 0.23ng/ul"
GbS8815456,805_55_e1,D6,33823,1,489,805_55_e1_f15_13d4,805_55_e1_f15_13d4,Anopheles_stephensi,0.58,"feed 15 - D13 4 - 2nd lysis, 0.58ng/ul"
GbS8815457,805_55_e1,E6,33823,1,490,805_55_e1_f15_13d5,805_55_e1_f15_13d5,Anopheles_stephensi,0.27,"feed 15 - D13 5 - 2nd lysis, 0.27ng/ul"
GbS8815458,805_55_e1,F6,33823,1,491,805_55_e1_f15_13d6,805_55_e1_f15_13d6,Anopheles_stephensi,0.14,"feed 15 - D13 6 - 2nd lysis, 0.14ng/ul"
GbS8815459,805_55_e1,G6,33823,1,492,805_55_e1_f15_13d7,805_55_e1_f15_13d7,Anopheles_stephensi,0.18,"feed 15 - D13 7 - 2nd lysis, 0.18ng/ul"
GbS8815460,805_55_e1,H6,33823,1,493,805_55_e1_f15_13d8,805_55_e1_f15_13d8,Anopheles_stephensi,0.22,"feed 15 - D13 8 - 2nd lysis, 0.22ng/ul"
GbS8815461,805_55_e1,A7,33823,1,494,805_55_e1_f15_14d1,805_55_e1_f15_14d1,Anopheles_stephensi,0.55,"feed 15 - D14 1 - 2nd lysis, 0.55ng/ul"
GbS8815462,805_55_e1,B7,33823,1,495,805_55_e1_f15_14d2,805_55_e1_f15_14d2,Anopheles_stephensi,0.42,"feed 15 - D14 2 - 2nd lysis, 0.42ng/ul"
GbS8815463,805_55_e1,C7,33823,1,496,805_55_e1_f15_14d3,805_55_e1_f15_14d3,Anopheles_stephensi,0.41,"feed 15 - D14 3 - 2nd lysis, 0.41ng/ul"
GbS8815464,805_55_e1,D7,33823,1,497,805_55_e1_f15_14d4,805_55_e1_f15_14d4,Anopheles_stephensi,0.57,"feed 15 - D14 4 - 2nd lysis, 0.57ng/ul"
GbS8815465,805_55_e1,E7,33823,1,498,805_55_e1_f15_14d5,805_55_e1_f15_14d5,Anopheles_stephensi,0.37,"feed 15 - D14 5 - 2nd lysis, 0.37ng/ul"
GbS8815466,805_55_e1,F7,33823,1,499,805_55_e1_f15_14d6,805_55_e1_f15_14d6,Anopheles_stephensi,0.46,"feed 15 - D14 6 - 2nd lysis, 0.46ng/ul"
GbS8815467,805_55_e1,G7,33823,1,500,805_55_e1_f15_14d7,805_55_e1_f15_14d7,Anopheles_stephensi,0.81,"feed 15 - D14 7 - 2nd lysis, 0.81ng/ul"
GbS8815468,805_55_e1,H7,33823,1,501,805_55_e1_f15_14d8,805_55_e1_f15_14d8,Anopheles_stephensi,0.61,"feed 15 - D14 8 - 2nd lysis, 0.61ng/ul"
GbS8815469,805_55_e1,A8,33823,1,502,805_55_e1_blank,805_55_e1_blank,blank_sample,0,blank
GbS8815470,805_55_e1,A9,33823,1,503,805_55_e1_f16_1d1,805_55_e1_f16_1d1,Anopheles_stephensi,0.76,"feed 16 - 24h 1 - 2nd lysis, 0.76ng/ul"
GbS8815471,805_55_e1,B9,33823,1,504,805_55_e1_f16_1d2,805_55_e1_f16_1d2,Anopheles_stephensi,0.61,"feed 16 - 24h 2 - 2nd lysis, 0.61ng/ul"
GbS8815472,805_55_e1,C9,33823,1,505,805_55_e1_f16_1d3,805_55_e1_f16_1d3,Anopheles_stephensi,0.73,"feed 16 - 24h 3 - 2nd lysis, 0.73ng/ul"
GbS8815473,805_55_e1,D9,33823,1,506,805_55_e1_f16_1d4,805_55_e1_f16_1d4,Anopheles_stephensi,0.56,"feed 16 - 24h 4 - 2nd lysis, 0.56ng/ul"
GbS8815474,805_55_e1,E9,33823,1,507,805_55_e1_f16_1d5,805_55_e1_f16_1d5,Anopheles_stephensi,0.61,"feed 16 - 24h 5 - 2nd lysis, 0.61ng/ul"
GbS8815475,805_55_e1,F9,33823,1,508,805_55_e1_f16_1d6,805_55_e1_f16_1d6,Anopheles_stephensi,0.64,"feed 16 - 24h 6 - 2nd lysis, 0.64ng/ul"
GbS8815476,805_55_e1,G9,33823,1,509,805_55_e1_f16_1d7,805_55_e1_f16_1d7,Anopheles_stephensi,0.76,"feed 16 - 24h 7 - 2nd lysis, 0.76ng/ul"
GbS8815477,805_55_e1,H9,33823,1,510,805_55_e1_f16_1d8,805_55_e1_f16_1d8,Anopheles_stephensi,0.45,"feed 16 - 24h 8 - 2nd lysis, 0.45ng/ul"
GbS8815478,805_55_e1,A10,33823,1,511,805_55_e1_f16_1d9,805_55_e1_f16_1d9,Anopheles_stephensi,0.45,"feed 16 - 24h 9 - 2nd lysis, 0.45ng/ul"
GbS8815479,805_55_e1,B10,33823,1,512,805_55_e1_f16_1d10,805_55_e1_f16_1d10,Anopheles_stephensi,0.46,"feed 16 - 24h 10 - 2nd lysis, 0.46ng/ul"
GbS8815480,805_55_e1,C10,33823,1,513,805_55_e1_f16_1d11,805_55_e1_f16_1d11,Anopheles_stephensi,0.32,"feed 16 - 24h 11 - 2nd lysis, 0.32ng/ul"
GbS8815481,805_55_e1,D10,33823,1,514,805_55_e1_f16_1d12,805_55_e1_f16_1d12,Anopheles_stephensi,0.32,"feed 16 - 24h 12 - 2nd lysis, 0.32ng/ul"
GbS8815482,805_55_e1,E10,33823,1,515,805_55_e1_f16_1d13,805_55_e1_f16_1d13,Anopheles_stephensi,0.44,"feed 16 - 24h 13 - 2nd lysis, 0.44ng/ul"
GbS8815483,805_55_e1,F10,33823,1,516,805_55_e1_f16_1d14,805_55_e1_f16_1d14,Anopheles_stephensi,0.37,"feed 16 - 24h 14 - 2nd lysis, 0.37ng/ul"
GbS8815484,805_55_e1,G10,33823,1,517,805_55_e1_f16_1d15,805_55_e1_f16_1d15,Anopheles_stephensi,0.42,"feed 16 - 24h 15 - 2nd lysis, 0.42ng/ul"
GbS8815485,805_55_e1,H10,33823,1,518,805_55_e1_f16_1d16,805_55_e1_f16_1d16,Anopheles_stephensi,0.37,"feed 16 - 24h 16 - 2nd lysis, 0.37ng/ul"
GbS8815486,805_55_e1,A11,33823,1,519,805_55_e1_f16_9d1,805_55_e1_f16_9d1,Anopheles_stephensi,0.73,"feed 16 - D9 1 - 2nd lysis, 0.73ng/ul"
GbS8815487,805_55_e1,B11,33823,1,520,805_55_e1_f16_9d2,805_55_e1_f16_9d2,Anopheles_stephensi,0.48,"feed 16 - D9 2 - 2nd lysis, 0.48ng/ul"
GbS8815488,805_55_e1,C11,33823,1,521,805_55_e1_f16_9d3,805_55_e1_f16_9d3,Anopheles_stephensi,0.6,"feed 16 - D9 3 - 2nd lysis, 0.60ng/ul"
GbS8815489,805_55_e1,D11,33823,1,522,805_55_e1_f16_9d4,805_55_e1_f16_9d4,Anopheles_stephensi,0.41,"feed 16 - D9 4 - 2nd lysis, 0.41ng/ul"
GbS8815490,805_55_e1,E11,33823,1,523,805_55_e1_f16_9d5,805_55_e1_f16_9d5,Anopheles_stephensi,0.54,"feed 16 - D9 5 - 2nd lysis, 0.54ng/ul"
GbS8815491,805_55_e1,F11,33823,1,524,805_55_e1_f16_9d6,805_55_e1_f16_9d6,Anopheles_stephensi,0.69,"feed 16 - D9 6 - 2nd lysis, 0.69ng/ul"
GbS8815492,805_55_e1,G11,33823,1,525,805_55_e1_f16_9d7,805_55_e1_f16_9d7,Anopheles_stephensi,0.63,"feed 16 - D9 7 - 2nd lysis, 0.63ng/ul"
GbS8815493,805_55_e1,H11,33823,1,526,805_55_e1_f16_9d8,805_55_e1_f16_9d8,Anopheles_stephensi,0.72,"feed 16 - D9 8 - 2nd lysis, 0.72ng/ul"
GbS8815494,805_55_e1,A12,33823,1,527,805_55_e1_f16_9d9,805_55_e1_f16_9d9,Anopheles_stephensi,0.57,"feed 16 - D9 9 - 2nd lysis, 0.57ng/ul"
GbS8815495,805_55_e1,B12,33823,1,528,805_55_e1_f16_9d10,805_55_e1_f16_9d10,Anopheles_stephensi,0.76,"feed 16 - D9 10 - 2nd lysis, 0.76ng/ul"
GbS8815496,805_55_e1,C12,33823,1,529,805_55_e1_f16_9d11,805_55_e1_f16_9d11,Anopheles_stephensi,0.49,"feed 16 - D9 11 - 2nd lysis, 0.49ng/ul"
GbS8815497,805_55_e1,D12,33823,1,530,805_55_e1_f16_9d12,805_55_e1_f16_9d12,Anopheles_stephensi,0.41,"feed 16 - D9 12 - 2nd lysis, 0.41ng/ul"
GbS8815498,805_55_e1,E12,33823,1,531,805_55_e1_f16_9d13,805_55_e1_f16_9d13,Anopheles_stephensi,0.57,"feed 16 - D9 13 - 2nd lysis, 0.57ng/ul"
GbS8815499,805_55_e1,F12,33823,1,532,805_55_e1_f16_9d14,805_55_e1_f16_9d14,Anopheles_stephensi,0.52,"feed 16 - D9 14 - 2nd lysis, 0.52ng/ul"
GbS8815500,805_55_e1,G12,33823,1,533,805_55_e1_f16_9d15,805_55_e1_f16_9d15,Anopheles_stephensi,0.4,"feed 16 - D9 15 - 2nd lysis, 0.40ng/ul"
GbS8815501,805_55_e1,H12,33823,1,534,805_55_e1_f16_9d16,805_55_e1_f16_9d16,Anopheles_stephensi,0.43,"feed 16 - D9 16 - 2nd lysis, 0.43ng/ul"
GbS8815502,8010_55_e2,A1,33823,1,535,8010_55_e2_f15_un1,8010_55_e2_f15_un1,Anopheles_stephensi,0.74,"stephensi (unfed 1) 1st lysis, 0.74ng/ul"
GbS8815503,8010_55_e2,B1,33823,1,536,8010_55_e2_f15_un2,8010_55_e2_f15_un2,Anopheles_stephensi,0.57,"stephensi (unfed 2) 1st lysis, 0.57ng/ul"
GbS8815504,8010_55_e2,C1,33823,1,537,8010_55_e2_f15_un3,8010_55_e2_f15_un3,Anopheles_stephensi,0.59,"stephensi (unfed 3) 1st lysis, 0.59ng/ul"
GbS8815505,8010_55_e2,D1,33823,1,538,8010_55_e2_f15_un4,8010_55_e2_f15_un4,Anopheles_stephensi,0.52,"stephensi (unfed 4) 1st lysis, 0.52ng/ul"
GbS8815506,8010_55_e2,E1,33823,1,539,8010_55_e2_f15_un5,8010_55_e2_f15_un5,Anopheles_stephensi,0.51,"stephensi (unfed 5) 1st lysis, 0.51ng/ul"
GbS8815507,8010_55_e2,F1,33823,1,540,8010_55_e2_f15_un6,8010_55_e2_f15_un6,Anopheles_stephensi,0.64,"stephensi (unfed 6) 1st lysis, 0.64ng/ul"
GbS8815508,8010_55_e2,G1,33823,1,541,8010_55_e2_f15_un7,8010_55_e2_f15_un7,Anopheles_stephensi,0.63,"stephensi (unfed 7) 1st lysis, 0.63ng/ul"
GbS8815509,8010_55_e2,H1,33823,1,542,8010_55_e2_f15_un8,8010_55_e2_f15_un8,Anopheles_stephensi,0.58,"stephensi (unfed 8) 1st lysis, 0.58ng/ul"
GbS8815510,8010_55_e2,A2,33823,1,543,8010_55_e2_f15_1d1,8010_55_e2_f15_1d1,Anopheles_stephensi,0.97,"feed 15 - 24h 1 - 1st lysis, 0.97ng/ul"
GbS8815511,8010_55_e2,B2,33823,1,544,8010_55_e2_f15_1d2,8010_55_e2_f15_1d2,Anopheles_stephensi,1.51,"feed 15 - 24h 2 - 1st lysis, 1.51ng/ul"
GbS8815512,8010_55_e2,C2,33823,1,545,8010_55_e2_f15_1d3,8010_55_e2_f15_1d3,Anopheles_stephensi,1.03,"feed 15 - 24h 3 - 1st lysis, 1.03ng/ul"
GbS8815513,8010_55_e2,D2,33823,1,546,8010_55_e2_f15_1d4,8010_55_e2_f15_1d4,Anopheles_stephensi,1.06,"feed 15 - 24h 4 - 1st lysis, 1.06ng/ul"
GbS8815514,8010_55_e2,E2,33823,1,547,8010_55_e2_f15_1d5,8010_55_e2_f15_1d5,Anopheles_stephensi,1.04,"feed 15 - 24h 5 - 1st lysis, 1.04ng/ul"
GbS8815515,8010_55_e2,F2,33823,1,548,8010_55_e2_f15_1d6,8010_55_e2_f15_1d6,Anopheles_stephensi,0.9,"feed 15 - 24h 6 - 1st lysis, 0.90ng/ul"
GbS8815516,8010_55_e2,G2,33823,1,549,8010_55_e2_f15_1d7,8010_55_e2_f15_1d7,Anopheles_stephensi,1.07,"feed 15 - 24h 7 - 1st lysis, 1.07ng/ul"
GbS8815517,8010_55_e2,H2,33823,1,550,8010_55_e2_f15_1d8,8010_55_e2_f15_1d8,Anopheles_stephensi,0.47,"feed 15 - 24h 8 - 1st lysis, 0.47ng/ul"
GbS8815518,8010_55_e2,A3,33823,1,551,8010_55_e2_f15_1d9,8010_55_e2_f15_1d9,Anopheles_stephensi,0.88,"feed 15 - 24h 9 - 1st lysis, 0.88ng/ul"
GbS8815519,8010_55_e2,B3,33823,1,552,8010_55_e2_f15_1d10,8010_55_e2_f15_1d10,Anopheles_stephensi,0.95,"feed 15 - 24h 10 - 1st lysis, 0.95ng/ul"
GbS8815520,8010_55_e2,C3,33823,1,553,8010_55_e2_f15_1d11,8010_55_e2_f15_1d11,Anopheles_stephensi,0.52,"feed 15 - 24h 11 - 1st lysis, 0.52ng/ul"
GbS8815521,8010_55_e2,D3,33823,1,554,8010_55_e2_f15_1d12,8010_55_e2_f15_1d12,Anopheles_stephensi,0.85,"feed 15 - 24h 12 - 1st lysis, 0.85ng/ul"
GbS8815522,8010_55_e2,E3,33823,1,555,8010_55_e2_f15_1d13,8010_55_e2_f15_1d13,Anopheles_stephensi,0.54,"feed 15 - 24h 13 - 1st lysis, 0.54ng/ul"
GbS8815523,8010_55_e2,F3,33823,1,556,8010_55_e2_f15_1d14,8010_55_e2_f15_1d14,Anopheles_stephensi,0.65,"feed 15 - 24h 14 - 1st lysis, 0.65ng/ul"
GbS8815524,8010_55_e2,G3,33823,1,557,8010_55_e2_f15_1d15,8010_55_e2_f15_1d15,Anopheles_stephensi,0.9,"feed 15 - 24h 15 - 1st lysis, 0.90ng/ul"
