Sanger_Sample_ID,Pool,Original_well,Run,Lane,Tag,Replicate,Source_sample,Species,Conc_ng_ul,Note
GbS8785015,ano,G2,33516,1,460,ano_e2_f15_1d7,ano_e2_f15_1d7,Anopheles_stephensi,0.41,"feed 15 - 24h 7 - 2nd lysis, 0.41ng/ul"
GbS8785016,ano,H2,33516,1,461,ano_e2_f15_1d8,ano_e2_f15_1d8,Anopheles_stephensi,0.47,"feed 15 - 24h 8 - 2nd lysis, 0.47ng/ul"
GbS8785017,ano,A3,33516,1,462,ano_e2_f15_1d9,ano_e2_f15_1d9,Anopheles_stephensi,0.19,"feed 15 - 24h 9 - 2nd lysis, 0.19ng/ul"
GbS8785018,ano,B3,33516,1,463,ano_e2_f15_1d10,ano_e2_f15_1d10,Anopheles_stephensi,0.27,"feed 15 - 24h 10 - 2nd lysis, 0.27ng/ul"
GbS8785019,ano,C3,33516,1,464,ano_e2_f15_1d11,ano_e2_f15_1d11,Anopheles_stephensi,0.39,"feed 15 - 24h 11 - 2nd lysis, 0.39ng/ul"
GbS8785020,ano,D3,33516,1,465,ano_e2_f15_1d12,ano_e2_f15_1d12,Anopheles_stephensi,0.46,"feed 15 - 24h 12 - 2nd lysis, 0.46ng/ul"
GbS8785021,ano,E3,33516,1,466,ano_e2_f15_1d13,ano_e2_f15_1d13,Anopheles_stephensi,0.43,"feed 15 - 24h 13 - 2nd lysis, 0.43ng/ul"
GbS8785022,ano,F3,33516,1,467,ano_e2_f15_1d14,ano_e2_f15_1d14,Anopheles_stephensi,0.2,"feed 15 - 24h 14 - 2nd lysis, 0.20ng/ul"
GbS8785023,ano,G3,33516,1,468,ano_e2_f15_1d15,ano_e2_f15_1d15,Anopheles_stephensi,0.39,"feed 15 - 24h 15 - 2nd lysis, 0.39ng/ul"
GbS8785024,ano,H3,33516,1,469,ano_e2_f15_1d16,ano_e2_f15_1d16,Anopheles_stephensi,0.27,"feed 15 - 24h 16 - 2nd lysis, 0.27ng/ul"
GbS8785025,ano,A4,33516,1,470,ano_e2_f15_8d1,ano_e2_f15_8d1,Anopheles_stephensi,0.59,"feed 15 - D8 1 - 2nd lysis, 0.59ng/ul"
GbS8785026,ano,B4,33516,1,471,ano_e2_f15_8d2,ano_e2_f15_8d2,Anopheles_stephensi,0.33,"feed 15 - D8 2 - 2nd lysis, 0.33ng/ul"
GbS8785027,ano,C4,33516,1,472,ano_e2_f15_8d3,ano_e2_f15_8d3,Anopheles_stephensi,0.48,"feed 15 - D8 3 - 2nd lysis, 0.48ng/ul"
GbS8785028,ano,D4,33516,1,473,ano_e2_f15_8d4,ano_e2_f15_8d4,Anopheles_stephensi,0.48,"feed 15 - D8 4 - 2nd lysis, 0.48ng/ul"
GbS8785029,ano,E4,33516,1,474,ano_e2_f15_8d5,ano_e2_f15_8d5,Anopheles_stephensi,0.29,"feed 15 - D8 5 - 2nd lysis, 0.29ng/ul"
GbS8785030,ano,F4,33516,1,475,ano_e2_f15_8d6,ano_e2_f15_8d6,Anopheles_stephensi,0.51,"feed 15 - D8 6 - 2nd lysis, 0.51ng/ul"
GbS8785031,ano,G4,33516,1,476,ano_e2_f15_8d7,ano_e2_f15_8d7,Anopheles_stephensi,0.52,"feed 15 - D8 7 - 2nd lysis, 0.52ng/ul"
GbS8785032,ano,H4,33516,1,477,ano_e2_f15_8d8,ano_e2_f15_8d8,Anopheles_stephensi,0.27,"feed 15 - D8 8 - 2nd lysis, 0.27ng/ul"
GbS8785033,ano,A5,33516,1,478,ano_e2_f15_8d9,ano_e2_f15_8d9,Anopheles_stephensi,0.42,"feed 15 - D8 9 - 2nd lysis, 0.42ng/ul"
GbS8785034,ano,B5,33516,1,479,ano_e2_f15_8d10,ano_e2_f15_8d10,Anopheles_stephensi,0.39,"feed 15 - D8 10 - 2nd lysis, 0.39ng/ul"
GbS8785035,ano,C5,33516,1,480,ano_e2_f15_8d11,ano_e2_f15_8d11,Anopheles_stephensi,0.57,"feed 15 - D8 11 - 2nd lysis, 0.57ng/ul"
GbS8785036,ano,D5,33516,1,481,ano_e2_f15_8d12,ano_e2_f15_8d12,Anopheles_stephensi,0.64,"feed 15 - D8 12 - 2nd lysis, 0.64ng/ul"
GbS8785037,ano,E5,33516,1,482,ano_e2_f15_8d13,ano_e2_f15_8d13,Anopheles_stephensi,0.39,"feed 15 - D8 13 - 2nd lysis, 0.39ng/ul"
GbS8785038,ano,F5,33516,1,483,ano_e2_f15_8d14,ano_e2_f15_8d14,Anopheles_stephensi,0.33,"feed 15 - D8 14 - 2nd lysis, 0.33ng/ul"
GbS8785039,ano,G5,33516,1,484,ano_e2_f15_8d15,ano_e2_f15_8d15,Anopheles_stephensi,0.37,"feed 15 - D8 15 - 2nd lysis, 0.37ng/ul"
GbS8785040,ano,H5,33516,1,485,ano_e2_f15_8d16,ano_e2_f15_8d16,Anopheles_stephensi,0.72,"feed 15 - D8 16 - 2nd lysis, 0.72ng/ul"
GbS8785041,ano,A6,33516,1,486,ano_e2_f15_13d1,ano_e2_f15_13d1,Anopheles_stephensi,0.43,"feed 15 - D13 1 - 2nd lysis, 0.43ng/ul"
GbS8785042,ano,B6,33516,1,487,ano_e2_f15_13d2,ano_e2_f15_13d2,Anopheles_stephensi,0.22,"feed 15 - D13 2 - 2nd lysis, 0.22ng/ul"
GbS8785043,ano,C6,33516,1,488,ano_e2_f15_13d3,ano_e2_f15_13d3,Anopheles_stephensi,0.23,"feed 15 - D13 3 - 2nd lysis, 0.23ng/ul"
GbS8785044,ano,D6,33516,1,489,ano_e2_f15_13d4,ano_e2_f15_13d4,Anopheles_stephensi,0.58,"feed 15 - D13 4 - 2nd lysis, 0.58ng/ul"
GbS8785045,ano,E6,33516,1,490,ano_e2_f15_13d5,ano_e2_f15_13d5,Anopheles_stephensi,0.27,"feed 15 - D13 5 - 2nd lysis, 0.27ng/ul"
GbS8785046,ano,F6,33516,1,491,ano_e2_f15_13d6,ano_e2_f15_13d6,Anopheles_stephensi,0.14,"feed 15 - D13 6 - 2nd lysis, 0.14ng/ul"
GbS8785047,ano,G6,33516,1,492,ano_e2_f15_13d7,ano_e2_f15_13d7,Anopheles_stephensi,0.18,"feed 15 - D13 7 - 2nd lysis, 0.18ng/ul"
GbS8785048,ano,H6,33516,1,493,ano_e2_f15_13d8,ano_e2_f15_13d8,Anopheles_stephensi,0.22,"feed 15 - D13 8 - 2nd lysis, 0.22ng/ul"
GbS8785049,ano,A7,33516,1,494,ano_e2_f15_14d1,ano_e2_f15_14d1,Anopheles_stephensi,0.55,"feed 15 - D14 1 - 2nd lysis, 0.55ng/ul"
GbS8785050,ano,B7,33516,1,495,ano_e2_f15_14d2,ano_e2_f15_14d2,Anopheles_stephensi,0.42,"feed 15 - D14 2 - 2nd lysis, 0.42ng/ul"
GbS8785051,ano,C7,33516,1,496,ano_e2_f15_14d3,ano_e2_f15_14d3,Anopheles_stephensi,0.41,"feed 15 - D14 3 - 2nd lysis, 0.41ng/ul"
GbS8785052,ano,D7,33516,1,497,ano_e2_f15_14d4,ano_e2_f15_14d4,Anopheles_stephensi,0.57,"feed 15 - D14 4 - 2nd lysis, 0.57ng/ul"
GbS8785053,ano,E7,33516,1,498,ano_e2_f15_14d5,ano_e2_f15_14d5,Anopheles_stephensi,0.37,"feed 15 - D14 5 - 2nd lysis, 0.37ng/ul"
GbS8785054,ano,F7,33516,1,499,ano_e2_f15_14d6,ano_e2_f15_14d6,Anopheles_stephensi,0.46,"feed 15 - D14 6 - 2nd lysis, 0.46ng/ul"
GbS8785055,ano,G7,33516,1,500,ano_e2_f15_14d7,ano_e2_f15_14d7,Anopheles_stephensi,0.81,"feed 15 - D14 7 - 2nd lysis, 0.81ng/ul"
GbS8785056,ano,H7,33516,1,501,ano_e2_f15_14d8,ano_e2_f15_14d8,Anopheles_stephensi,0.61,"feed 15 - D14 8 - 2nd lysis, 0.61ng/ul"
GbS8785057,ano,A8,33516,1,502,ano_e2_blank,ano_e2_blank,blank_sample,0,blank
GbS8785058,ano,A9,33516,1,503,ano_e2_f16_1d1,ano_e2_f16_1d1,Anopheles_stephensi,0.76,"feed 16 - 24h 1 - 2nd lysis, 0.76ng/ul"
GbS8785059,ano,B9,33516,1,504,ano_e2_f16_1d2,ano_e2_f16_1d2,Anopheles_stephensi,0.61,"feed 16 - 24h 2 - 2nd lysis, 0.61ng/ul"
GbS8785060,ano,C9,33516,1,505,ano_e2_f16_1d3,ano_e2_f16_1d3,Anopheles_stephensi,0.73,"feed 16 - 24h 3 - 2nd lysis, 0.73ng/ul"
GbS8785061,ano,D9,33516,1,506,ano_e2_f16_1d4,ano_e2_f16_1d4,Anopheles_stephensi,0.56,"feed 16 - 24h 4 - 2nd lysis, 0.56ng/ul"
GbS8785062,ano,E9,33516,1,507,ano_e2_f16_1d5,ano_e2_f16_1d5,Anopheles_stephensi,0.61,"feed 16 - 24h 5 - 2nd lysis, 0.61ng/ul"
GbS8785063,ano,F9,33516,1,508,ano_e2_f16_1d6,ano_e2_f16_1d6,Anopheles_stephensi,0.64,"feed 16 - 24h 6 - 2nd lysis, 0.64ng/ul"
GbS8785064,ano,G9,33516,1,509,ano_e2_f16_1d7,ano_e2_f16_1d7,Anopheles_stephensi,0.76,"feed 16 - 24h 7 - 2nd lysis, 0.76ng/ul"
GbS8785065,ano,H9,33516,1,510,ano_e2_f16_1d8,ano_e2_f16_1d8,Anopheles_stephensi,0.45,"feed 16 - 24h 8 - 2nd lysis, 0.45ng/ul"
GbS8785066,ano,A10,33516,1,511,ano_e2_f16_1d9,ano_e2_f16_1d9,Anopheles_stephensi,0.45,"feed 16 - 24h 9 - 2nd lysis, 0.45ng/ul"
GbS8785067,ano,B10,33516,1,512,ano_e2_f16_1d10,ano_e2_f16_1d10,Anopheles_stephensi,0.46,"feed 16 - 24h 10 - 2nd lysis, 0.46ng/ul"
GbS8785068,ano,C10,33516,1,513,ano_e2_f16_1d11,ano_e2_f16_1d11,Anopheles_stephensi,0.32,"feed 16 - 24h 11 - 2nd lysis, 0.32ng/ul"
GbS8785069,ano,D10,33516,1,514,ano_e2_f16_1d12,ano_e2_f16_1d12,Anopheles_stephensi,0.32,"feed 16 - 24h 12 - 2nd lysis, 0.32ng/ul"
GbS8785070,ano,E10,33516,1,515,ano_e2_f16_1d13,ano_e2_f16_1d13,Anopheles_stephensi,0.44,"feed 16 - 24h 13 - 2nd lysis, 0.44ng/ul"
GbS8785071,ano,F10,33516,1,516,ano_e2_f16_1d14,ano_e2_f16_1d14,Anopheles_stephensi,0.37,"feed 16 - 24h 14 - 2nd lysis, 0.37ng/ul"
GbS8785072,ano,G10,33516,1,517,ano_e2_f16_1d15,ano_e2_f16_1d15,Anopheles_stephensi,0.42,"feed 16 - 24h 15 - 2nd lysis, 0.42ng/ul"
GbS8785073,ano,H10,33516,1,518,ano_e2_f16_1d16,ano_e2_f16_1d16,Anopheles_stephensi,0.37,"feed 16 - 24h 16 - 2nd lysis, 0.37ng/ul"
GbS8785074,ano,A11,33516,1,519,ano_e2_f16_9d1,ano_e2_f16_9d1,Anopheles_stephensi,0.73,"feed 16 - D9 1 - 2nd lysis, 0.73ng/ul"
GbS8785075,ano,B11,33516,1,520,ano_e2_f16_9d2,ano_e2_f16_9d2,Anopheles_stephensi,0.48,"feed 16 - D9 2 - 2nd lysis, 0.48ng/ul"
GbS8785076,ano,C11,33516,1,521,ano_e2_f16_9d3,ano_e2_f16_9d3,Anopheles_stephensi,0.6,"feed 16 - D9 3 - 2nd lysis, 0.60ng/ul"
GbS8785077,ano,D11,33516,1,522,ano_e2_f16_9d4,ano_e2_f16_9d4,Anopheles_stephensi,0.41,"feed 16 - D9 4 - 2nd lysis, 0.41ng/ul"
GbS8785078,ano,E11,33516,1,523,ano_e2_f16_9d5,ano_e2_f16_9d5,Anopheles_stephensi,0.54,"feed 16 - D9 5 - 2nd lysis, 0.54ng/ul"
GbS8785079,ano,F11,33516,1,524,ano_e2_f16_9d6,ano_e2_f16_9d6,Anopheles_stephensi,0.69,"feed 16 - D9 6 - 2nd lysis, 0.69ng/ul"
GbS8785080,ano,G11,33516,1,525,ano_e2_f16_9d7,ano_e2_f16_9d7,Anopheles_stephensi,0.63,"feed 16 - D9 7 - 2nd lysis, 0.63ng/ul"
GbS8785081,ano,H11,33516,1,526,ano_e2_f16_9d8,ano_e2_f16_9d8,Anopheles_stephensi,0.72,"feed 16 - D9 8 - 2nd lysis, 0.72ng/ul"
GbS8785082,ano,A12,33516,1,527,ano_e2_f16_9d9,ano_e2_f16_9d9,Anopheles_stephensi,0.57,"feed 16 - D9 9 - 2nd lysis, 0.57ng/ul"
GbS8785083,ano,B12,33516,1,528,ano_e2_f16_9d10,ano_e2_f16_9d10,Anopheles_stephensi,0.76,"feed 16 - D9 10 - 2nd lysis, 0.76ng/ul"
GbS8785084,ano,C12,33516,1,529,ano_e2_f16_9d11,ano_e2_f16_9d11,Anopheles_stephensi,0.49,"feed 16 - D9 11 - 2nd lysis, 0.49ng/ul"
GbS8785085,ano,D12,33516,1,530,ano_e2_f16_9d12,ano_e2_f16_9d12,Anopheles_stephensi,0.41,"feed 16 - D9 12 - 2nd lysis, 0.41ng/ul"
GbS8785086,ano,E12,33516,1,531,ano_e2_f16_9d13,ano_e2_f16_9d13,Anopheles_stephensi,0.57,"feed 16 - D9 13 - 2nd lysis, 0.57ng/ul"
GbS8785087,ano,F12,33516,1,532,ano_e2_f16_9d14,ano_e2_f16_9d14,Anopheles_stephensi,0.52,"feed 16 - D9 14 - 2nd lysis, 0.52ng/ul"
GbS8785088,ano,G12,33516,1,533,ano_e2_f16_9d15,ano_e2_f16_9d15,Anopheles_stephensi,0.4,"feed 16 - D9 15 - 2nd lysis, 0.40ng/ul"
GbS8785089,ano,H12,33516,1,534,ano_e2_f16_9d16,ano_e2_f16_9d16,Anopheles_stephensi,0.43,"feed 16 - D9 16 - 2nd lysis, 0.43ng/ul"
GbS8785090,plas,A1,33516,1,535,plas_e1_f15_un1,plas_e1_f15_un1,Anopheles_stephensi,0.74,"stephensi (unfed 1) 1st lysis, 0.74ng/ul"
GbS8785091,plas,B1,33516,1,536,plas_e1_f15_un2,plas_e1_f15_un2,Anopheles_stephensi,0.57,"stephensi (unfed 2) 1st lysis, 0.57ng/ul"
GbS8785092,plas,C1,33516,1,537,plas_e1_f15_un3,plas_e1_f15_un3,Anopheles_stephensi,0.59,"stephensi (unfed 3) 1st lysis, 0.59ng/ul"
GbS8785093,plas,D1,33516,1,538,plas_e1_f15_un4,plas_e1_f15_un4,Anopheles_stephensi,0.52,"stephensi (unfed 4) 1st lysis, 0.52ng/ul"
GbS8785094,plas,E1,33516,1,539,plas_e1_f15_un5,plas_e1_f15_un5,Anopheles_stephensi,0.51,"stephensi (unfed 5) 1st lysis, 0.51ng/ul"
GbS8785095,plas,F1,33516,1,540,plas_e1_f15_un6,plas_e1_f15_un6,Anopheles_stephensi,0.64,"stephensi (unfed 6) 1st lysis, 0.64ng/ul"
GbS8785096,plas,G1,33516,1,541,plas_e1_f15_un7,plas_e1_f15_un7,Anopheles_stephensi,0.63,"stephensi (unfed 7) 1st lysis, 0.63ng/ul"
GbS8785097,plas,H1,33516,1,542,plas_e1_f15_un8,plas_e1_f15_un8,Anopheles_stephensi,0.58,"stephensi (unfed 8) 1st lysis, 0.58ng/ul"
GbS8785098,plas,A2,33516,1,543,plas_e1_f15_1d1,plas_e1_f15_1d1,Anopheles_stephensi,0.97,"feed 15 - 24h 1 - 1st lysis, 0.97ng/ul"
GbS8785099,plas,B2,33516,1,544,plas_e1_f15_1d2,plas_e1_f15_1d2,Anopheles_stephensi,1.51,"feed 15 - 24h 2 - 1st lysis, 1.51ng/ul"
GbS8785100,plas,C2,33516,1,545,plas_e1_f15_1d3,plas_e1_f15_1d3,Anopheles_stephensi,1.03,"feed 15 - 24h 3 - 1st lysis, 1.03ng/ul"
GbS8785101,plas,D2,33516,1,546,plas_e1_f15_1d4,plas_e1_f15_1d4,Anopheles_stephensi,1.06,"feed 15 - 24h 4 - 1st lysis, 1.06ng/ul"
GbS8785102,plas,E2,33516,1,547,plas_e1_f15_1d5,plas_e1_f15_1d5,Anopheles_stephensi,1.04,"feed 15 - 24h 5 - 1st lysis, 1.04ng/ul"
GbS8785103,plas,F2,33516,1,548,plas_e1_f15_1d6,plas_e1_f15_1d6,Anopheles_stephensi,0.9,"feed 15 - 24h 6 - 1st lysis, 0.90ng/ul"
GbS8785104,plas,G2,33516,1,549,plas_e1_f15_1d7,plas_e1_f15_1d7,Anopheles_stephensi,1.07,"feed 15 - 24h 7 - 1st lysis, 1.07ng/ul"
GbS8785105,plas,H2,33516,1,550,plas_e1_f15_1d8,plas_e1_f15_1d8,Anopheles_stephensi,0.47,"feed 15 - 24h 8 - 1st lysis, 0.47ng/ul"
GbS8785106,plas,A3,33516,1,551,plas_e1_f15_1d9,plas_e1_f15_1d9,Anopheles_stephensi,0.88,"feed 15 - 24h 9 - 1st lysis, 0.88ng/ul"
GbS8785107,plas,B3,33516,1,552,plas_e1_f15_1d10,plas_e1_f15_1d10,Anopheles_stephensi,0.95,"feed 15 - 24h 10 - 1st lysis, 0.95ng/ul"
GbS8785108,plas,C3,33516,1,553,plas_e1_f15_1d11,plas_e1_f15_1d11,Anopheles_stephensi,0.52,"feed 15 - 24h 11 - 1st lysis, 0.52ng/ul"
GbS8785109,plas,D3,33516,1,554,plas_e1_f15_1d12,plas_e1_f15_1d12,Anopheles_stephensi,0.85,"feed 15 - 24h 12 - 1st lysis, 0.85ng/ul"
GbS8785110,plas,E3,33516,1,555,plas_e1_f15_1d13,plas_e1_f15_1d13,Anopheles_stephensi,0.54,"feed 15 - 24h 13 - 1st lysis, 0.54ng/ul"
GbS8785111,plas,F3,33516,1,556,plas_e1_f15_1d14,plas_e1_f15_1d14,Anopheles_stephensi,0.65,"feed 15 - 24h 14 - 1st lysis, 0.65ng/ul"
GbS8785112,plas,G3,33516,1,557,plas_e1_f15_1d15,plas_e1_f15_1d15,Anopheles_stephensi,0.9,"feed 15 - 24h 15 - 1st lysis, 0.90ng/ul"
GbS8785113,plas,H3,33516,1,558,plas_e1_f15_1d16,plas_e1_f15_1d16,Anopheles_stephensi,1.06,"feed 15 - 24h 16 - 1st lysis, 1.06ng/ul"
GbS8785114,plas,A4,33516,1,559,plas_e1_f15_8d1,plas_e1_f15_8d1,Anopheles_stephensi,0.47,"feed 15 - D8 1 - 1st lysis, 0.47ng/ul"
GbS8785115,plas,B4,33516,1,560,plas_e1_f15_8d2,plas_e1_f15_8d2,Anopheles_stephensi,1.02,"feed 15 - D8 2 - 1st lysis, 1.02ng/ul"
GbS8785116,plas,C4,33516,1,561,plas_e1_f15_8d3,plas_e1_f15_8d3,Anopheles_stephensi,0.56,"feed 15 - D8 3 - 1st lysis, 0.56ng/ul"
GbS8785117,plas,D4,33516,1,562,plas_e1_f15_8d4,plas_e1_f15_8d4,Anopheles_stephensi,1.03,"feed 15 - D8 4 - 1st lysis, 1.03ng/ul"
GbS8785118,plas,E4,33516,1,563,plas_e1_f15_8d5,plas_e1_f15_8d5,Anopheles_stephensi,0.77,"feed 15 - D8 5 - 1st lysis, 0.77ng/ul"
GbS8785119,plas,F4,33516,1,564,plas_e1_f15_8d6,plas_e1_f15_8d6,Anopheles_stephensi,0.7,"feed 15 - D8 6 - 1st lysis, 0.70ng/ul"
GbS8785120,plas,G4,33516,1,565,plas_e1_f15_8d7,plas_e1_f15_8d7,Anopheles_stephensi,0.68,"feed 15 - D8 7 - 1st lysis, 0.68ng/ul"
GbS8785121,plas,H4,33516,1,566,plas_e1_f15_8d8,plas_e1_f15_8d8,Anopheles_stephensi,0.98,"feed 15 - D8 8 - 1st lysis, 0.98ng/ul"
GbS8785122,plas,A5,33516,1,567,plas_e1_f15_8d9,plas_e1_f15_8d9,Anopheles_stephensi,1.33,"feed 15 - D8 9 - 1st lysis, 1.33ng/ul"
GbS8785123,plas,B5,33516,1,568,plas_e1_f15_8d10,plas_e1_f15_8d10,Anopheles_stephensi,1.04,"feed 15 - D8 10 - 1st lysis, 1.04ng/ul"
GbS8785124,plas,C5,33516,1,569,plas_e1_f15_8d11,plas_e1_f15_8d11,Anopheles_stephensi,0.76,"feed 15 - D8 11 - 1st lysis, 0.76ng/ul"
GbS8785125,plas,D5,33516,1,570,plas_e1_f15_8d12,plas_e1_f15_8d12,Anopheles_stephensi,0.76,"feed 15 - D8 12 - 1st lysis, 0.76ng/ul"
GbS8785126,plas,E5,33516,1,571,plas_e1_f15_8d13,plas_e1_f15_8d13,Anopheles_stephensi,0.69,"feed 15 - D8 13 - 1st lysis, 0.69ng/ul"
GbS8785127,plas,F5,33516,1,572,plas_e1_f15_8d14,plas_e1_f15_8d14,Anopheles_stephensi,1.05,"feed 15 - D8 14 - 1st lysis, 1.05ng/ul"
GbS8785128,plas,G5,33516,1,573,plas_e1_f15_8d15,plas_e1_f15_8d15,Anopheles_stephensi,0.77,"feed 15 - D8 15 - 1st lysis, 0.77ng/ul"
GbS8785129,plas,H5,33516,1,574,plas_e1_f15_8d16,plas_e1_f15_8d16,Anopheles_stephensi,0.98,"feed 15 - D8 16 - 1st lysis, 0.98ng/ul"
GbS8785130,plas,A6,33516,1,575,plas_e1_f15_13d1,plas_e1_f15_13d1,Anopheles_stephensi,0.71,"feed 15 - D13 1 - 1st lysis, 0.71ng/ul"
GbS8785131,plas,B6,33516,1,576,plas_e1_f15_13d2,plas_e1_f15_13d2,Anopheles_stephensi,0.72,"feed 15 - D13 2 - 1st lysis, 0.72ng/ul"
GbS8785132,plas,C6,33516,1,577,plas_e1_f15_13d3,plas_e1_f15_13d3,Anopheles_stephensi,0.7,"feed 15 - D13 3 - 1st lysis, 0.70ng/ul"
GbS8785133,plas,D6,33516,1,578,plas_e1_f15_13d4,plas_e1_f15_13d4,Anopheles_stephensi,0.54,"feed 15 - D13 4 - 1st lysis, 0.54ng/ul"
GbS8785134,plas,E6,33516,1,579,plas_e1_f15_13d5,plas_e1_f15_13d5,Anopheles_stephensi,0.5,"feed 15 - D13 5 - 1st lysis, 0.50ng/ul"
GbS8785135,plas,F6,33516,1,580,plas_e1_f15_13d6,plas_e1_f15_13d6,Anopheles_stephensi,0.53,"feed 15 - D13 6 - 1st lysis, 0.53ng/ul"
GbS8785136,plas,G6,33516,1,581,plas_e1_f15_13d7,plas_e1_f15_13d7,Anopheles_stephensi,0.85,"feed 15 - D13 7 - 1st lysis, 0.85ng/ul"
GbS8785137,plas,H6,33516,1,582,plas_e1_f15_13d8,plas_e1_f15_13d8,Anopheles_stephensi,0.88,"feed 15 - D13 8 - 1st lysis, 0.88ng/ul"
GbS8785138,plas,A7,33516,1,583,plas_e1_f15_14d1,plas_e1_f15_14d1,Anopheles_stephensi,0.67,"feed 15 - D14 1 - 1st lysis, 0.67ng/ul"
GbS8785139,plas,B7,33516,1,584,plas_e1_f15_14d2,plas_e1_f15_14d2,Anopheles_stephensi,0.79,"feed 15 - D14 2 - 1st lysis, 0.79ng/ul"
GbS8785140,plas,C7,33516,1,585,plas_e1_f15_14d3,plas_e1_f15_14d3,Anopheles_stephensi,0.82,"feed 15 - D14 3 - 1st lysis, 0.82ng/ul"
GbS8785141,plas,D7,33516,1,586,plas_e1_f15_14d4,plas_e1_f15_14d4,Anopheles_stephensi,0.92,"feed 15 - D14 4 - 1st lysis, 0.92ng/ul"
GbS8785142,plas,E7,33516,1,587,plas_e1_f15_14d5,plas_e1_f15_14d5,Anopheles_stephensi,0.72,"feed 15 - D14 5 - 1st lysis, 0.72ng/ul"
GbS8785143,plas,F7,33516,1,588,plas_e1_f15_14d6,plas_e1_f15_14d6,Anopheles_stephensi,0.63,"feed 15 - D14 6 - 1st lysis, 0.63ng/ul"
GbS8785144,plas,G7,33516,1,589,plas_e1_f15_14d7,plas_e1_f15_14d7,Anopheles_stephensi,0.44,"feed 15 - D14 7 - 1st lysis, 0.44ng/ul"
GbS8785145,plas,H7,33516,1,590,plas_e1_f15_14d8,plas_e1_f15_14d8,Anopheles_stephensi,0.62,"feed 15 - D14 8 - 1st lysis, 0.62ng/ul"
GbS8785146,plas,A8,33516,1,591,plas_e1_blank,plas_e1_blank,blank_sample,0,blank
GbS8785147,plas,A9,33516,1,592,plas_e1_f16_1d1,plas_e1_f16_1d1,Anopheles_stephensi,0.71,"feed 16 - 24h 1 - 1st lysis, 0.71ng/ul"
GbS8785148,plas,B9,33516,1,593,plas_e1_f16_1d2,plas_e1_f16_1d2,Anopheles_stephensi,1.32,"feed 16 - 24h 2 - 1st lysis, 1.32ng/ul"
GbS8785149,plas,C9,33516,1,594,plas_e1_f16_1d3,plas_e1_f16_1d3,Anopheles_stephensi,1.21,"feed 16 - 24h 3 - 1st lysis, 1.21ng/ul"
GbS8785150,plas,D9,33516,1,595,plas_e1_f16_1d4,plas_e1_f16_1d4,Anopheles_stephensi,1.06,"feed 16 - 24h 4 - 1st lysis, 1.06ng/ul"
GbS8785151,plas,E9,33516,1,596,plas_e1_f16_1d5,plas_e1_f16_1d5,Anopheles_stephensi,0.72,"feed 16 - 24h 5 - 1st lysis, 0.72ng/ul"
GbS8785152,plas,F9,33516,1,597,plas_e1_f16_1d6,plas_e1_f16_1d6,Anopheles_stephensi,1.29,"feed 16 - 24h 6 - 1st lysis, 1.29ng/ul"
GbS8785153,plas,G9,33516,1,598,plas_e1_f16_1d7,plas_e1_f16_1d7,Anopheles_stephensi,0.75,"feed 16 - 24h 7 - 1st lysis, 0.75ng/ul"
GbS8785154,plas,H9,33516,1,599,plas_e1_f16_1d8,plas_e1_f16_1d8,Anopheles_stephensi,0.99,"feed 16 - 24h 8 - 1st lysis, 0.99ng/ul"
GbS8785155,plas,A10,33516,1,600,plas_e1_f16_1d9,plas_e1_f16_1d9,Anopheles_stephensi,1.03,"feed 16 - 24h 9 - 1st lysis, 1.03ng/ul"
GbS8785156,plas,B10,33516,1,601,plas_e1_f16_1d10,plas_e1_f16_1d10,Anopheles_stephensi,1.4,"feed 16 - 24h 10 - 1st lysis, 1.40ng/ul"
GbS8785157,plas,C10,33516,1,602,plas_e1_f16_1d11,plas_e1_f16_1d11,Anopheles_stephensi,1.29,"feed 16 - 24h 11 - 1st lysis, 1.29ng/ul"
GbS8785158,plas,D10,33516,1,603,plas_e1_f16_1d12,plas_e1_f16_1d12,Anopheles_stephensi,1.65,"feed 16 - 24h 12 - 1st lysis, 1.65ng/ul"
GbS8785159,plas,E10,33516,1,604,plas_e1_f16_1d13,plas_e1_f16_1d13,Anopheles_stephensi,1.52,"feed 16 - 24h 13 - 1st lysis, 1.52ng/ul"
GbS8785160,plas,F10,33516,1,605,plas_e1_f16_1d14,plas_e1_f16_1d14,Anopheles_stephensi,1.51,"feed 16 - 24h 14 - 1st lysis, 1.51ng/ul"
GbS8785161,plas,G10,33516,1,606,plas_e1_f16_1d15,plas_e1_f16_1d15,Anopheles_stephensi,1.81,"feed 16 - 24h 15 - 1st lysis, 1.81ng/ul"
GbS8785162,plas,H10,33516,1,607,plas_e1_f16_1d16,plas_e1_f16_1d16,Anopheles_stephensi,1.49,"feed 16 - 24h 16 - 1st lysis, 1.49ng/ul"
GbS8785163,plas,A11,33516,1,608,plas_e1_f16_9d1,plas_e1_f16_9d1,Anopheles_stephensi,0.52,"feed 16 - D9 1 - 1st lysis, 0.52ng/ul"
GbS8785164,plas,B11,33516,1,609,plas_e1_f16_9d2,plas_e1_f16_9d2,Anopheles_stephensi,1.07,"feed 16 - D9 2 - 1st lysis, 1.07ng/ul"
GbS8785165,plas,C11,33516,1,610,plas_e1_f16_9d3,plas_e1_f16_9d3,Anopheles_stephensi,0.83,"feed 16 - D9 3 - 1st lysis, 0.83ng/ul"
